InvoiceNo,CustomerID,InvoiceDate,ProductID,ProductName,Category,UnitPrice,Quantity,Amount
INV200234,C1232,2024-11-10 22:32:44,P053,Turkey (lb),Seasonal,2.49,1,2.49
INV200234,C1232,2024-11-10 22:32:44,P030,Bananas (Bunch),Produce,1.27,2,2.54
INV200234,C1232,2024-11-10 22:32:44,P034,Salmon (lb),Seafood,7.68,1,7.68
INV200117,C1233,2024-11-10 23:38:35,P041,Toilet Paper,Household,8.04,2,16.08
INV200117,C1233,2024-11-10 23:38:35,P022,Salsa,Snacks,3.73,2,7.46
INV200719,C1163,2024-11-11 19:10:52,P053,Turkey (lb),Seasonal,2.87,1,2.87
INV200719,C1163,2024-11-11 19:10:52,P011,Tomato Sauce,Pantry,3.92,2,7.84
INV200672,C1121,2024-11-11 19:25:24,P012,Parmesan,Dairy,5.83,1,5.83
INV200034,C1072,2024-11-11 19:31:37,P003,Jam,Pantry,2.92,3,8.76
INV200034,C1072,2024-11-11 19:31:37,P052,Pumpkin Spice Mix,Seasonal,3.63,2,7.26
INV201043,C1033,2024-11-11 20:42:53,P033,Ground Beef (lb),Meat,6.0,3,18.0
INV201043,C1033,2024-11-11 20:42:53,P021,Soda,Beverages,1.08,1,1.08
INV201043,C1033,2024-11-11 20:42:53,P030,Bananas (Bunch),Produce,0.98,1,0.98
INV201043,C1033,2024-11-11 20:42:53,P020,Chips,Snacks,2.11,2,4.22
INV201043,C1033,2024-11-11 20:42:53,P002,Butter,Dairy,2.94,2,5.88
INV200441,C1049,2024-11-12 22:50:11,P007,Creamer,Dairy,2.8,2,5.6
INV200441,C1049,2024-11-12 22:50:11,P004,Eggs (Dozen),Dairy,3.99,2,7.98
INV200761,C1052,2024-11-12 23:29:16,P013,Garlic Bread,Bakery,2.89,1,2.89
INV200761,C1052,2024-11-12 23:29:16,P003,Jam,Pantry,3.88,2,7.76
INV200761,C1052,2024-11-12 23:29:16,P021,Soda,Beverages,2.4,2,4.8
INV200769,C1224,2024-11-13 00:22:48,P007,Creamer,Dairy,1.88,1,1.88
INV200769,C1224,2024-11-13 00:22:48,P005,Coffee,Beverages,7.48,3,22.44
INV200171,C1137,2024-11-13 11:08:33,P005,Coffee,Beverages,9.88,4,39.52
INV200171,C1137,2024-11-13 11:08:33,P006,Sugar,Pantry,1.85,4,7.4
INV200171,C1137,2024-11-13 11:08:33,P007,Creamer,Dairy,2.22,3,6.66
INV200171,C1137,2024-11-13 11:08:33,P021,Soda,Beverages,2.36,5,11.8
INV200171,C1137,2024-11-13 11:08:33,P054,Cranberry Sauce,Seasonal,1.61,3,4.83
INV201181,C1047,2024-11-14 05:03:57,P054,Cranberry Sauce,Seasonal,3.18,4,12.72
INV201181,C1047,2024-11-14 05:03:57,P053,Turkey (lb),Seasonal,1.65,1,1.65
INV201181,C1047,2024-11-14 05:03:57,P055,Chocolate Box,Seasonal,13.71,1,13.71
INV200398,C1210,2024-11-14 09:57:55,P032,Chicken Breast (lb),Meat,3.89,2,7.78
INV200393,C1210,2024-11-14 15:48:48,P031,Apples (Bag),Produce,4.15,1,4.15
INV200393,C1210,2024-11-14 15:48:48,P055,Chocolate Box,Seasonal,8.55,1,8.55
INV200637,C1007,2024-11-15 05:02:15,P030,Bananas (Bunch),Produce,1.41,2,2.82
INV200637,C1007,2024-11-15 05:02:15,P021,Soda,Beverages,2.08,1,2.08
INV200637,C1007,2024-11-15 05:02:15,P020,Chips,Snacks,2.12,1,2.12
INV200576,C1084,2024-11-16 00:48:28,P041,Toilet Paper,Household,8.59,1,8.59
INV200576,C1084,2024-11-16 00:48:28,P007,Creamer,Dairy,2.73,1,2.73
INV200007,C1022,2024-11-16 02:35:42,P042,Laundry Detergent,Household,7.56,1,7.56
INV200714,C1110,2024-11-17 00:05:45,P010,Pasta,Pantry,2.34,1,2.34
INV200536,C1241,2024-11-17 00:14:48,P041,Toilet Paper,Household,9.22,2,18.44
INV200536,C1241,2024-11-17 00:14:48,P006,Sugar,Pantry,1.95,1,1.95
INV200536,C1241,2024-11-17 00:14:48,P020,Chips,Snacks,2.81,1,2.81
INV200536,C1241,2024-11-17 00:14:48,P004,Eggs (Dozen),Dairy,4.0,1,4.0
INV200715,C1204,2024-11-17 03:47:33,P052,Pumpkin Spice Mix,Seasonal,3.57,2,7.14
INV200715,C1204,2024-11-17 03:47:33,P020,Chips,Snacks,2.3,3,6.9
INV200715,C1204,2024-11-17 03:47:33,P054,Cranberry Sauce,Seasonal,2.36,3,7.08
INV200715,C1204,2024-11-17 03:47:33,P053,Turkey (lb),Seasonal,2.64,3,7.92
INV200936,C1083,2024-11-17 08:25:48,P012,Parmesan,Dairy,4.88,1,4.88
INV200763,C1067,2024-11-17 14:03:54,P001,Bread,Bakery,3.13,3,9.39
INV200763,C1067,2024-11-17 14:03:54,P054,Cranberry Sauce,Seasonal,2.83,2,5.66
INV200763,C1067,2024-11-17 14:03:54,P003,Jam,Pantry,3.6,3,10.8
INV201160,C1246,2024-11-17 17:34:50,P007,Creamer,Dairy,1.86,1,1.86
INV201160,C1246,2024-11-17 17:34:50,P005,Coffee,Beverages,6.9,1,6.9
INV201102,C1193,2024-11-18 12:04:41,P001,Bread,Bakery,2.56,4,10.24
INV201102,C1193,2024-11-18 12:04:41,P002,Butter,Dairy,2.44,2,4.88
INV201102,C1193,2024-11-18 12:04:41,P031,Apples (Bag),Produce,3.68,3,11.04
INV201102,C1193,2024-11-18 12:04:41,P051,Hot Dogs,Seasonal,4.31,2,8.62
INV200750,C1005,2024-11-18 21:54:48,P053,Turkey (lb),Seasonal,2.99,1,2.99
INV200750,C1005,2024-11-18 21:54:48,P007,Creamer,Dairy,3.0,1,3.0
INV201013,C1063,2024-11-19 00:16:30,P021,Soda,Beverages,1.03,1,1.03
INV200367,C1174,2024-11-19 06:29:01,P032,Chicken Breast (lb),Meat,3.63,2,7.26
INV200367,C1174,2024-11-19 06:29:01,P011,Tomato Sauce,Pantry,2.52,5,12.6
INV200978,C1118,2024-11-19 07:54:45,P032,Chicken Breast (lb),Meat,4.93,3,14.79
INV200290,C1055,2024-11-19 08:59:21,P013,Garlic Bread,Bakery,3.83,3,11.49
INV201093,C1152,2024-11-20 00:26:44,P052,Pumpkin Spice Mix,Seasonal,5.07,1,5.07
INV201093,C1152,2024-11-20 00:26:44,P006,Sugar,Pantry,1.84,1,1.84
INV200438,C1006,2024-11-20 11:35:54,P040,Paper Towels,Household,5.89,1,5.89
INV200438,C1006,2024-11-20 11:35:54,P012,Parmesan,Dairy,5.38,1,5.38
INV200072,C1016,2024-11-21 06:45:20,P021,Soda,Beverages,2.23,1,2.23
INV200072,C1016,2024-11-21 06:45:20,P020,Chips,Snacks,2.18,2,4.36
INV200072,C1016,2024-11-21 06:45:20,P033,Ground Beef (lb),Meat,3.82,1,3.82
INV200225,C1065,2024-11-21 13:56:55,P004,Eggs (Dozen),Dairy,2.96,2,5.92
INV201068,C1097,2024-11-21 17:38:03,P053,Turkey (lb),Seasonal,2.67,1,2.67
INV201068,C1097,2024-11-21 17:38:03,P005,Coffee,Beverages,7.76,1,7.76
INV201007,C1158,2024-11-21 19:53:59,P012,Parmesan,Dairy,5.75,1,5.75
INV201007,C1158,2024-11-21 19:53:59,P010,Pasta,Pantry,1.14,2,2.28
INV201007,C1158,2024-11-21 19:53:59,P053,Turkey (lb),Seasonal,1.77,4,7.08
INV201026,C1048,2024-11-21 21:01:40,P030,Bananas (Bunch),Produce,1.29,1,1.29
INV201026,C1048,2024-11-21 21:01:40,P006,Sugar,Pantry,1.25,1,1.25
INV200626,C1039,2024-11-21 21:35:14,P020,Chips,Snacks,2.17,2,4.34
INV200643,C1168,2024-11-22 05:08:09,P003,Jam,Pantry,3.41,1,3.41
INV200643,C1168,2024-11-22 05:08:09,P010,Pasta,Pantry,2.36,1,2.36
INV200643,C1168,2024-11-22 05:08:09,P001,Bread,Bakery,3.1,1,3.1
INV200666,C1000,2024-11-22 06:40:52,P020,Chips,Snacks,3.84,1,3.84
INV200666,C1000,2024-11-22 06:40:52,P013,Garlic Bread,Bakery,2.21,1,2.21
INV200801,C1216,2024-11-22 11:37:02,P042,Laundry Detergent,Household,6.18,2,12.36
INV200378,C1100,2024-11-22 12:46:19,P053,Turkey (lb),Seasonal,2.7,1,2.7
INV200378,C1100,2024-11-22 12:46:19,P005,Coffee,Beverages,11.96,4,47.84
INV200781,C1094,2024-11-22 21:05:35,P002,Butter,Dairy,2.63,3,7.89
INV200781,C1094,2024-11-22 21:05:35,P004,Eggs (Dozen),Dairy,2.19,3,6.57
INV200781,C1094,2024-11-22 21:05:35,P050,BBQ Sauce,Seasonal,3.34,4,13.36
INV200781,C1094,2024-11-22 21:05:35,P013,Garlic Bread,Bakery,3.13,4,12.52
INV200570,C1023,2024-11-22 22:59:46,P052,Pumpkin Spice Mix,Seasonal,3.12,2,6.24
INV200570,C1023,2024-11-22 22:59:46,P007,Creamer,Dairy,1.66,2,3.32
INV200596,C1081,2024-11-23 01:11:51,P051,Hot Dogs,Seasonal,2.73,4,10.92
INV200596,C1081,2024-11-23 01:11:51,P053,Turkey (lb),Seasonal,1.61,2,3.22
INV200596,C1081,2024-11-23 01:11:51,P042,Laundry Detergent,Household,6.81,4,27.24
INV200596,C1081,2024-11-23 01:11:51,P054,Cranberry Sauce,Seasonal,2.17,2,4.34
INV200699,C1075,2024-11-23 03:09:34,P002,Butter,Dairy,2.53,5,12.65
INV200699,C1075,2024-11-23 03:09:34,P001,Bread,Bakery,2.57,4,10.28
INV200699,C1075,2024-11-23 03:09:34,P011,Tomato Sauce,Pantry,2.65,4,10.6
INV201091,C1177,2024-11-23 22:34:37,P003,Jam,Pantry,3.08,2,6.16
INV200776,C1149,2024-11-23 22:51:47,P050,BBQ Sauce,Seasonal,3.54,1,3.54
INV200891,C1053,2024-11-24 05:07:37,P031,Apples (Bag),Produce,4.98,1,4.98
INV200892,C1007,2024-11-24 10:50:49,P053,Turkey (lb),Seasonal,2.04,2,4.08
INV200405,C1038,2024-11-25 02:42:01,P003,Jam,Pantry,2.78,3,8.34
INV200405,C1038,2024-11-25 02:42:01,P006,Sugar,Pantry,1.4,3,4.2
INV200405,C1038,2024-11-25 02:42:01,P001,Bread,Bakery,2.88,3,8.64
INV200405,C1038,2024-11-25 02:42:01,P053,Turkey (lb),Seasonal,2.26,2,4.52
INV201173,C1212,2024-11-25 05:17:39,P032,Chicken Breast (lb),Meat,4.29,2,8.58
INV201173,C1212,2024-11-25 05:17:39,P033,Ground Beef (lb),Meat,6.32,3,18.96
INV201173,C1212,2024-11-25 05:17:39,P004,Eggs (Dozen),Dairy,2.49,2,4.98
INV200684,C1082,2024-11-25 12:25:37,P013,Garlic Bread,Bakery,2.95,1,2.95
INV200684,C1082,2024-11-25 12:25:37,P010,Pasta,Pantry,2.61,2,5.22
INV200684,C1082,2024-11-25 12:25:37,P053,Turkey (lb),Seasonal,2.54,2,5.08
INV200742,C1038,2024-11-25 13:25:09,P006,Sugar,Pantry,1.49,2,2.98
INV200742,C1038,2024-11-25 13:25:09,P005,Coffee,Beverages,8.84,5,44.2
INV200742,C1038,2024-11-25 13:25:09,P050,BBQ Sauce,Seasonal,4.16,3,12.48
INV200685,C1053,2024-11-25 17:10:37,P053,Turkey (lb),Seasonal,2.18,1,2.18
INV200685,C1053,2024-11-25 17:10:37,P042,Laundry Detergent,Household,11.95,2,23.9
INV201179,C1054,2024-11-25 21:41:28,P012,Parmesan,Dairy,3.2,1,3.2
INV201179,C1054,2024-11-25 21:41:28,P053,Turkey (lb),Seasonal,1.6,2,3.2
INV201179,C1054,2024-11-25 21:41:28,P055,Chocolate Box,Seasonal,12.02,2,24.04
INV200089,C1006,2024-11-25 22:24:04,P053,Turkey (lb),Seasonal,2.74,2,5.48
INV200077,C1044,2024-11-26 02:39:29,P053,Turkey (lb),Seasonal,2.16,1,2.16
INV200077,C1044,2024-11-26 02:39:29,P020,Chips,Snacks,3.51,1,3.51
INV200445,C1079,2024-11-26 10:26:01,P002,Butter,Dairy,2.31,3,6.93
INV200445,C1079,2024-11-26 10:26:01,P001,Bread,Bakery,2.5,2,5.0
INV200445,C1079,2024-11-26 10:26:01,P020,Chips,Snacks,2.7,1,2.7
INV200496,C1092,2024-11-26 12:25:12,P011,Tomato Sauce,Pantry,2.22,3,6.66
INV200496,C1092,2024-11-26 12:25:12,P013,Garlic Bread,Bakery,3.91,3,11.73
INV200496,C1092,2024-11-26 12:25:12,P010,Pasta,Pantry,1.68,5,8.4
INV200137,C1209,2024-11-26 16:07:35,P050,BBQ Sauce,Seasonal,4.48,1,4.48
INV200137,C1209,2024-11-26 16:07:35,P051,Hot Dogs,Seasonal,2.91,2,5.82
INV201086,C1157,2024-11-26 21:24:45,P053,Turkey (lb),Seasonal,2.81,3,8.43
INV201086,C1157,2024-11-26 21:24:45,P013,Garlic Bread,Bakery,3.55,2,7.1
INV200462,C1104,2024-11-27 06:30:24,P054,Cranberry Sauce,Seasonal,2.88,2,5.76
INV200462,C1104,2024-11-27 06:30:24,P032,Chicken Breast (lb),Meat,4.28,1,4.28
INV200462,C1104,2024-11-27 06:30:24,P040,Paper Towels,Household,7.66,1,7.66
INV200019,C1164,2024-11-27 08:19:49,P055,Chocolate Box,Seasonal,8.71,1,8.71
INV200019,C1164,2024-11-27 08:19:49,P052,Pumpkin Spice Mix,Seasonal,3.25,4,13.0
INV200019,C1164,2024-11-27 08:19:49,P051,Hot Dogs,Seasonal,3.27,1,3.27
INV200268,C1014,2024-11-27 16:46:27,P020,Chips,Snacks,3.6,1,3.6
INV200268,C1014,2024-11-27 16:46:27,P022,Salsa,Snacks,3.76,1,3.76
INV200093,C1119,2024-11-28 00:59:38,P053,Turkey (lb),Seasonal,2.47,3,7.41
INV200093,C1119,2024-11-28 00:59:38,P033,Ground Beef (lb),Meat,3.73,1,3.73
INV201028,C1129,2024-11-28 11:28:18,P010,Pasta,Pantry,1.7,1,1.7
INV201028,C1129,2024-11-28 11:28:18,P053,Turkey (lb),Seasonal,2.35,1,2.35
INV201196,C1187,2024-11-28 17:08:41,P007,Creamer,Dairy,1.69,1,1.69
INV201196,C1187,2024-11-28 17:08:41,P006,Sugar,Pantry,1.67,1,1.67
INV200595,C1155,2024-11-29 05:37:17,P001,Bread,Bakery,2.64,3,7.92
INV200779,C1162,2024-11-29 10:50:17,P012,Parmesan,Dairy,3.13,4,12.52
INV200779,C1162,2024-11-29 10:50:17,P010,Pasta,Pantry,2.62,3,7.86
INV200779,C1162,2024-11-29 10:50:17,P003,Jam,Pantry,3.52,5,17.6
INV200116,C1177,2024-11-29 20:29:10,P001,Bread,Bakery,3.2,1,3.2
INV200390,C1038,2024-11-30 04:53:06,P007,Creamer,Dairy,2.25,4,9.0
INV200390,C1038,2024-11-30 04:53:06,P005,Coffee,Beverages,7.15,3,21.45
INV200390,C1038,2024-11-30 04:53:06,P034,Salmon (lb),Seafood,10.2,6,61.2
INV200390,C1038,2024-11-30 04:53:06,P022,Salsa,Snacks,3.75,2,7.5
INV200312,C1156,2024-11-30 15:41:58,P033,Ground Beef (lb),Meat,3.83,2,7.66
INV200312,C1156,2024-11-30 15:41:58,P055,Chocolate Box,Seasonal,13.07,3,39.21
INV200312,C1156,2024-11-30 15:41:58,P053,Turkey (lb),Seasonal,1.56,3,4.68
INV201058,C1036,2024-11-30 21:08:58,P007,Creamer,Dairy,1.51,3,4.53
INV200214,C1228,2024-12-02 05:43:24,P021,Soda,Beverages,2.49,1,2.49
INV200191,C1086,2024-12-02 07:34:23,P033,Ground Beef (lb),Meat,4.24,4,16.96
INV200191,C1086,2024-12-02 07:34:23,P001,Bread,Bakery,3.44,3,10.32
INV200191,C1086,2024-12-02 07:34:23,P052,Pumpkin Spice Mix,Seasonal,5.72,5,28.6
INV200076,C1058,2024-12-02 08:44:06,P002,Butter,Dairy,2.52,1,2.52
INV200076,C1058,2024-12-02 08:44:06,P033,Ground Beef (lb),Meat,5.46,2,10.92
INV200474,C1204,2024-12-02 15:41:51,P011,Tomato Sauce,Pantry,2.89,2,5.78
INV200474,C1204,2024-12-02 15:41:51,P031,Apples (Bag),Produce,4.63,2,9.26
INV200474,C1204,2024-12-02 15:41:51,P003,Jam,Pantry,2.91,3,8.73
INV200003,C1172,2024-12-02 17:38:27,P033,Ground Beef (lb),Meat,6.62,2,13.24
INV200003,C1172,2024-12-02 17:38:27,P012,Parmesan,Dairy,3.28,1,3.28
INV200003,C1172,2024-12-02 17:38:27,P031,Apples (Bag),Produce,3.66,1,3.66
INV200837,C1177,2024-12-02 20:05:30,P040,Paper Towels,Household,4.26,2,8.52
INV201008,C1052,2024-12-02 23:32:53,P030,Bananas (Bunch),Produce,1.06,1,1.06
INV200193,C1149,2024-12-02 23:52:15,P040,Paper Towels,Household,7.2,3,21.6
INV200084,C1177,2024-12-04 14:14:41,P050,BBQ Sauce,Seasonal,2.67,1,2.67
INV200967,C1164,2024-12-05 02:52:33,P003,Jam,Pantry,3.65,1,3.65
INV200967,C1164,2024-12-05 02:52:33,P006,Sugar,Pantry,1.24,1,1.24
INV200838,C1056,2024-12-05 11:59:16,P051,Hot Dogs,Seasonal,3.27,1,3.27
INV201003,C1240,2024-12-05 14:37:36,P010,Pasta,Pantry,2.21,1,2.21
INV200702,C1108,2024-12-05 14:44:36,P003,Jam,Pantry,3.73,3,11.19
INV200702,C1108,2024-12-05 14:44:36,P030,Bananas (Bunch),Produce,1.02,1,1.02
INV200702,C1108,2024-12-05 14:44:36,P001,Bread,Bakery,3.23,1,3.23
INV200413,C1248,2024-12-05 16:00:54,P042,Laundry Detergent,Household,13.87,2,27.74
INV200413,C1248,2024-12-05 16:00:54,P051,Hot Dogs,Seasonal,3.2,1,3.2
INV200413,C1248,2024-12-05 16:00:54,P013,Garlic Bread,Bakery,3.6,2,7.2
INV200413,C1248,2024-12-05 16:00:54,P011,Tomato Sauce,Pantry,2.95,2,5.9
INV200760,C1163,2024-12-05 20:51:44,P012,Parmesan,Dairy,3.09,1,3.09
INV200760,C1163,2024-12-05 20:51:44,P031,Apples (Bag),Produce,4.6,2,9.2
INV200219,C1047,2024-12-06 06:19:23,P041,Toilet Paper,Household,5.81,1,5.81
INV200529,C1052,2024-12-06 10:55:10,P021,Soda,Beverages,1.86,1,1.86
INV200122,C1171,2024-12-06 17:48:21,P034,Salmon (lb),Seafood,8.9,2,17.8
INV200122,C1171,2024-12-06 17:48:21,P052,Pumpkin Spice Mix,Seasonal,4.44,1,4.44
INV200622,C1045,2024-12-06 20:16:55,P013,Garlic Bread,Bakery,2.69,2,5.38
INV200622,C1045,2024-12-06 20:16:55,P010,Pasta,Pantry,2.37,2,4.74
INV200622,C1045,2024-12-06 20:16:55,P054,Cranberry Sauce,Seasonal,3.12,2,6.24
INV200593,C1096,2024-12-06 20:19:19,P033,Ground Beef (lb),Meat,6.43,1,6.43
INV200593,C1096,2024-12-06 20:19:19,P022,Salsa,Snacks,3.4,1,3.4
INV200765,C1199,2024-12-06 23:15:24,P013,Garlic Bread,Bakery,2.57,4,10.28
INV200765,C1199,2024-12-06 23:15:24,P003,Jam,Pantry,2.87,4,11.48
INV201187,C1155,2024-12-07 03:34:46,P010,Pasta,Pantry,2.55,1,2.55
INV200981,C1047,2024-12-07 04:53:42,P006,Sugar,Pantry,1.99,1,1.99
INV200981,C1047,2024-12-07 04:53:42,P050,BBQ Sauce,Seasonal,4.91,2,9.82
INV200981,C1047,2024-12-07 04:53:42,P031,Apples (Bag),Produce,4.66,1,4.66
INV200334,C1092,2024-12-07 04:56:30,P031,Apples (Bag),Produce,2.63,4,10.52
INV200334,C1092,2024-12-07 04:56:30,P013,Garlic Bread,Bakery,2.53,2,5.06
INV200334,C1092,2024-12-07 04:56:30,P010,Pasta,Pantry,1.59,3,4.77
INV200334,C1092,2024-12-07 04:56:30,P007,Creamer,Dairy,1.51,7,10.57
INV200334,C1092,2024-12-07 04:56:30,P042,Laundry Detergent,Household,12.34,5,61.7
INV200806,C1181,2024-12-07 05:52:33,P012,Parmesan,Dairy,4.77,1,4.77
INV200806,C1181,2024-12-07 05:52:33,P030,Bananas (Bunch),Produce,1.12,1,1.12
INV201022,C1091,2024-12-07 08:21:03,P053,Turkey (lb),Seasonal,1.66,3,4.98
INV201022,C1091,2024-12-07 08:21:03,P020,Chips,Snacks,3.05,2,6.1
INV201155,C1000,2024-12-07 09:02:53,P013,Garlic Bread,Bakery,2.96,2,5.92
INV201155,C1000,2024-12-07 09:02:53,P010,Pasta,Pantry,2.97,1,2.97
INV200131,C1202,2024-12-08 01:20:38,P012,Parmesan,Dairy,4.01,2,8.02
INV201116,C1081,2024-12-08 19:43:59,P052,Pumpkin Spice Mix,Seasonal,4.28,2,8.56
INV201116,C1081,2024-12-08 19:43:59,P006,Sugar,Pantry,1.36,4,5.44
INV201067,C1081,2024-12-09 01:11:41,P011,Tomato Sauce,Pantry,3.99,2,7.98
INV201067,C1081,2024-12-09 01:11:41,P010,Pasta,Pantry,2.7,2,5.4
INV201067,C1081,2024-12-09 01:11:41,P005,Coffee,Beverages,5.18,5,25.9
INV200900,C1154,2024-12-09 06:01:19,P033,Ground Beef (lb),Meat,4.38,1,4.38
INV200047,C1178,2024-12-09 16:46:52,P011,Tomato Sauce,Pantry,2.08,2,4.16
INV200047,C1178,2024-12-09 16:46:52,P010,Pasta,Pantry,2.09,2,4.18
INV200047,C1178,2024-12-09 16:46:52,P053,Turkey (lb),Seasonal,2.91,2,5.82
INV200404,C1143,2024-12-09 20:49:34,P006,Sugar,Pantry,1.18,2,2.36
INV200404,C1143,2024-12-09 20:49:34,P002,Butter,Dairy,2.76,1,2.76
INV200404,C1143,2024-12-09 20:49:34,P005,Coffee,Beverages,6.59,1,6.59
INV200188,C1179,2024-12-10 02:42:41,P041,Toilet Paper,Household,6.11,2,12.22
INV200551,C1136,2024-12-10 06:56:48,P007,Creamer,Dairy,1.9,1,1.9
INV200939,C1174,2024-12-10 15:20:34,P010,Pasta,Pantry,1.01,5,5.05
INV200939,C1174,2024-12-10 15:20:34,P006,Sugar,Pantry,1.36,2,2.72
INV200939,C1174,2024-12-10 15:20:34,P022,Salsa,Snacks,2.87,2,5.74
INV200062,C1238,2024-12-11 03:56:20,P007,Creamer,Dairy,1.86,2,3.72
INV200062,C1238,2024-12-11 03:56:20,P005,Coffee,Beverages,9.68,5,48.4
INV200062,C1238,2024-12-11 03:56:20,P006,Sugar,Pantry,1.9,2,3.8
INV200184,C1106,2024-12-11 22:22:31,P001,Bread,Bakery,3.23,1,3.23
INV200184,C1106,2024-12-11 22:22:31,P050,BBQ Sauce,Seasonal,4.4,1,4.4
INV200184,C1106,2024-12-11 22:22:31,P055,Chocolate Box,Seasonal,12.4,2,24.8
INV200184,C1106,2024-12-11 22:22:31,P002,Butter,Dairy,2.99,1,2.99
INV201085,C1107,2024-12-12 00:18:30,P020,Chips,Snacks,1.51,3,4.53
INV201085,C1107,2024-12-12 00:18:30,P033,Ground Beef (lb),Meat,6.62,2,13.24
INV201085,C1107,2024-12-12 00:18:30,P021,Soda,Beverages,1.16,3,3.48
INV201085,C1107,2024-12-12 00:18:30,P022,Salsa,Snacks,3.79,3,11.37
INV201072,C1030,2024-12-12 00:24:43,P034,Salmon (lb),Seafood,9.21,3,27.63
INV201072,C1030,2024-12-12 00:24:43,P022,Salsa,Snacks,2.79,3,8.37
INV201072,C1030,2024-12-12 00:24:43,P012,Parmesan,Dairy,5.69,4,22.76
INV200608,C1187,2024-12-12 03:48:00,P033,Ground Beef (lb),Meat,5.66,1,5.66
INV200608,C1187,2024-12-12 03:48:00,P022,Salsa,Snacks,2.9,1,2.9
INV200673,C1074,2024-12-12 16:04:29,P006,Sugar,Pantry,1.51,3,4.53
INV200673,C1074,2024-12-12 16:04:29,P005,Coffee,Beverages,8.44,5,42.2
INV200673,C1074,2024-12-12 16:04:29,P052,Pumpkin Spice Mix,Seasonal,3.96,3,11.88
INV200673,C1074,2024-12-12 16:04:29,P020,Chips,Snacks,2.0,2,4.0
INV200111,C1110,2024-12-13 00:32:13,P030,Bananas (Bunch),Produce,1.22,1,1.22
INV200111,C1110,2024-12-13 00:32:13,P005,Coffee,Beverages,11.79,1,11.79
INV200111,C1110,2024-12-13 00:32:13,P007,Creamer,Dairy,2.66,2,5.32
INV200090,C1137,2024-12-13 15:59:38,P001,Bread,Bakery,2.69,4,10.76
INV200090,C1137,2024-12-13 15:59:38,P002,Butter,Dairy,2.33,2,4.66
INV200090,C1137,2024-12-13 15:59:38,P031,Apples (Bag),Produce,3.44,2,6.88
INV200105,C1021,2024-12-14 06:13:45,P022,Salsa,Snacks,2.41,1,2.41
INV200105,C1021,2024-12-14 06:13:45,P020,Chips,Snacks,3.31,1,3.31
INV200105,C1021,2024-12-14 06:13:45,P021,Soda,Beverages,1.98,1,1.98
INV200242,C1194,2024-12-14 11:46:36,P022,Salsa,Snacks,2.14,2,4.28
INV200554,C1205,2024-12-14 14:02:08,P004,Eggs (Dozen),Dairy,2.6,3,7.8
INV200554,C1205,2024-12-14 14:02:08,P003,Jam,Pantry,3.72,1,3.72
INV200554,C1205,2024-12-14 14:02:08,P013,Garlic Bread,Bakery,2.68,1,2.68
INV200733,C1235,2024-12-14 14:13:20,P052,Pumpkin Spice Mix,Seasonal,3.68,2,7.36
INV200733,C1235,2024-12-14 14:13:20,P010,Pasta,Pantry,2.28,2,4.56
INV200759,C1192,2024-12-15 00:43:08,P002,Butter,Dairy,2.59,2,5.18
INV200759,C1192,2024-12-15 00:43:08,P054,Cranberry Sauce,Seasonal,2.88,2,5.76
INV200797,C1067,2024-12-15 06:00:50,P041,Toilet Paper,Household,7.57,3,22.71
INV200797,C1067,2024-12-15 06:00:50,P042,Laundry Detergent,Household,9.04,5,45.2
INV200797,C1067,2024-12-15 06:00:50,P003,Jam,Pantry,3.76,2,7.52
INV201048,C1142,2024-12-15 08:44:53,P052,Pumpkin Spice Mix,Seasonal,5.14,1,5.14
INV201048,C1142,2024-12-15 08:44:53,P002,Butter,Dairy,2.85,1,2.85
INV200204,C1182,2024-12-15 17:06:48,P053,Turkey (lb),Seasonal,2.08,1,2.08
INV200204,C1182,2024-12-15 17:06:48,P041,Toilet Paper,Household,5.55,2,11.1
INV200053,C1189,2024-12-16 04:32:17,P032,Chicken Breast (lb),Meat,5.62,1,5.62
INV200798,C1099,2024-12-16 06:50:26,P031,Apples (Bag),Produce,4.48,1,4.48
INV200798,C1099,2024-12-16 06:50:26,P004,Eggs (Dozen),Dairy,3.23,1,3.23
INV200798,C1099,2024-12-16 06:50:26,P034,Salmon (lb),Seafood,11.38,1,11.38
INV200798,C1099,2024-12-16 06:50:26,P020,Chips,Snacks,1.59,1,1.59
INV200995,C1244,2024-12-16 19:33:40,P055,Chocolate Box,Seasonal,12.49,1,12.49
INV200995,C1244,2024-12-16 19:33:40,P054,Cranberry Sauce,Seasonal,1.52,1,1.52
INV200995,C1244,2024-12-16 19:33:40,P001,Bread,Bakery,3.08,2,6.16
INV200473,C1204,2024-12-16 23:45:26,P013,Garlic Bread,Bakery,3.48,2,6.96
INV200473,C1204,2024-12-16 23:45:26,P010,Pasta,Pantry,2.71,5,13.55
INV200473,C1204,2024-12-16 23:45:26,P020,Chips,Snacks,2.79,3,8.37
INV200951,C1017,2024-12-17 14:50:33,P050,BBQ Sauce,Seasonal,3.22,1,3.22
INV200001,C1031,2024-12-17 23:58:38,P055,Chocolate Box,Seasonal,10.18,1,10.18
INV200403,C1116,2024-12-18 03:27:39,P002,Butter,Dairy,2.22,4,8.88
INV200403,C1116,2024-12-18 03:27:39,P001,Bread,Bakery,3.32,3,9.96
INV200403,C1116,2024-12-18 03:27:39,P050,BBQ Sauce,Seasonal,4.4,3,13.2
